gamekey,record,adjoe,adjde,barthag,sos,ncsos,consos,elite SOS,elite noncon SOS,Opp OE,Opp DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,WAB,didwin
Kansas-Arizona,0.13157894736842102,2.0928528584871344,-6.939242657798118,0.05869847463535116,0.003919819546514658,0.025111605455701347,0.03283600979423773,0.013553523487160768,-0.0029884175712543426,0.2930815130984712,0.710520357879048,7.841952906471263,-3.949276772090613,15.981660197999958,-2.1242300983303437,0.10386251377310363,-2,-0.021330692519783923,-57.0,-179.0,-132.98749999999995,0.07832096204374372,-0.03784598594604405,0,5.516483611790725,True
Kansas-UCLA,0.2445820433436532,12.255637513355879,-3.103595642908303,0.11949540044018625,0.007118203260924827,-0.00023694760114612023,0.025959608529269818,0.006925254182440166,0.02885296928261738,0.2558350515784582,0.5795650486510908,15.662327400734071,1.5202438020621258,15.105313437556077,-1.7423557392581301,0.08971663821228226,-2,0.004240489370741285,72.0,-49.0,-78.42499999999995,0.13677063349811291,0.02404103797604129,0,8.798395024526846,True
Kansas-Memphis,0.20676691729323304,16.263042948762347,-6.322951099076789,0.25981669152050313,0.11226811023591254,0.07880279364742343,0.14296908515004214,-0.07557434608231983,-0.016033933476635842,3.198400959501143,-1.97215906267283,23.720242408553673,-2.0157891523047766,26.65943120137993,-1.2002355709493884,0.26377437439769613,4,-0.07401543800840582,255.0,51.0,40.37500000000023,0.19350865297010078,0.01023188722776569,0,10.250828553173212,True
Kansas-Colorado St.,0.3404074702886247,13.133647475313552,-7.852798336293546,0.2276058041339376,0.06217602333548178,0.013078425667305105,0.08553602172045982,-0.025751472261720143,0.008930290921719819,2.1386066347379113,-0.03655356443729829,16.839477148974083,-2.69650024266096,19.041899774807305,-4.345815814137438,0.1821584117762043,1,0.0305790727638815,209.0,31.0,39.825000000000045,0.15123403904916533,-0.007862691203860517,0,12.204717146236433,True
Kansas-USC,0.3622291021671826,12.968006773354773,-2.612618014543841,0.12150753694694838,-0.004737152494424746,-0.033606152283454316,0.025733629965867033,0.011106569371043595,0.04472299277273584,-0.13012883793456353,0.5910745003680802,15.512465667636974,-0.21755784724433624,9.304585451063161,-6.478191599917068,0.08833351854405058,0,0.11277406740943308,122.0,-34.0,-33.49999999999977,0.14013173668765644,-0.0007051749483183434,0,11.840833902228015,True
Kansas-California,0.37559808612440193,10.093285585797958,-8.894544448855683,0.19063238376361813,-0.03602116618971274,-0.10608001528715227,0.0180246815848909,0.030059295593657165,0.08567294392354241,-0.7208018081166614,1.342033944130307,6.106984692639884,-10.798567519270435,8.199091263167787,-19.92641402364265,0.2990889196893619,-3,0.012799819105353771,-99.0,-275.0,-141.57500000000005,0.052321625529950566,-0.10719676599525174,0,11.75542933470027,True
Kansas-UT Arlington,0.5610526315789474,24.403525622273705,-14.065896954530501,0.6888426793033405,0.30481533428915336,0.07031836163916527,0.4475383733505507,-0.15997674317213373,0.02750261567003165,7.778585359734578,-5.436183417550382,27.395879872347606,-10.867438391728925,26.0944705467288,-2.9291740903052386,0.29377296856128976,9,0.09983198464690501,175.0,-12.0,-13.649999999999864,0.16907875156239494,0.0013495751528274091,0,22.131790971311567,True
Kansas-Miami OH,0.45230263157894735,15.599699587085468,-16.052931490347817,0.5062558758806026,0.11801822635672232,-0.15588080214132338,0.3330103866260715,-0.0506699502370942,0.18412599469519775,3.189485366020051,-0.9892345954070265,15.7401520315603,-14.6371450150085,16.13818001075441,-23.588498690150814,0.571667475682182,4,-0.017400470200081175,157.0,-20.0,46.80000000000041,0.0959591954083936,-0.06211062360275377,0,17.204912609992178,True
Kansas-UMKC,0.4038112522686025,19.149996622125173,-20.12999051980472,0.6962090685902771,0.2614288959739697,0.16895410291577284,0.3326571290715727,-0.11966593741405052,0.038555578271185276,5.356504961540594,-6.695372490163564,21.088982774553443,-16.964378411142206,44.17116160386881,-6.855361845669449,0.8403085227845503,6,-0.04782443959731281,-14.0,-274.0,-120.9375,0.10252305681888996,-0.12471628458000139,0,18.18401269191081,True
Kansas-Michigan,0.33281733746130027,7.838856663756886,-3.6749251582514546,0.07504096605071764,-0.05032950636930689,0.029588026896116282,-0.06673875078331137,0.11057219072900859,0.03027793684176594,-2.7333275534684702,1.7364676050283379,9.611375614223647,-5.326638443229314,9.625257675151033,-5.9512847632553445,0.08541853409800282,-6,0.05344700316672202,133.0,-95.0,14.275000000000091,0.10570541754884388,-0.09912615297995009,0,8.372168447205581,True
